customer_code,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score,primary_bank,primary_branch
CUS44986,Kenneth,Richards,7103250188,1943-10-18,F,kenneth.richards@outlook.com,+270824241690,Limpopo,Cape Town,1671,500K-1M,Employed,568,ABSA,Pretoria Central
CUS49589,Samantha,Smith,6310119181,1958-11-26,M,samantha.smith@yahoo.com,+270684525833,Limpopo,Durban,6732,250K-500K,Self-employed,426,Capitec,Midrand
CUS59086,Alexis,Marshall,7603103083,1983-07-08,F,alexis.marshall@yahoo.com,+270788687906,Limpopo,Pretoria,8387,1M+,Employed,474,Discovery Bank,Lynnwood
CUS74053,Devin,Collins,9201075187,1957-01-27,M,devin.collins@yahoo.com,+270817895072,KwaZulu-Natal,Bloemfontein,5037,100K-250K,Retired,496,Capitec,Claremont
CUS65821,Austin,Stewart,7002186181,1959-02-10,M,austin.stewart@yahoo.com,+270632163518,Free State,Bloemfontein,3994,1M+,Retired,409,Nedbank,Rivonia
CUS14208,Alicia,Ramos,7410082082,1959-06-09,F,alicia.ramos@gmail.com,+270719194689,Mpumalanga,Cape Town,1850,500K-1M,Employed,729,FNB,Fourways
CUS82530,Todd,Jackson,9805172087,1974-12-07,F,todd.jackson@outlook.com,+270711975457,Gauteng,Durban,6732,1M+,Self-employed,332,Capitec,Claremont
CUS63635,William,Burns,7203190181,1966-02-05,M,william.burns@outlook.com,+270826059128,Eastern Cape,East London,6488,500K-1M,Student,591,FNB,Tyger Valley
CUS50975,John,Reed,8211280186,1980-09-28,F,john.reed@yahoo.com,+270655710373,Eastern Cape,East London,3331,1M+,Retired,495,Capitec,Midrand
CUS35330,Tricia,Higgins,9306095180,1940-01-05,M,tricia.higgins@yahoo.com,+270635838239,Free State,Polokwane,4653,250K-500K,Student,778,TymeBank,Digital
CUS77898,David,Morales,7411263086,1961-10-20,M,david.morales@outlook.com,+270818570016,Eastern Cape,Kimberley,1168,250K-500K,Student,580,Nedbank,Rivonia
CUS50422,Matthew,Guerra,9707118087,1982-06-03,F,matthew.guerra@outlook.com,+270798677348,Eastern Cape,Cape Town,4315,250K-500K,Employed,488,Nedbank,Rivonia
CUS52277,Erin,Williams,6006239086,1953-03-07,M,erin.williams@gmail.com,+270827420764,Western Cape,Gqeberha,2706,500K-1M,Student,413,ABSA,Pretoria Central
CUS42315,Frank,Hamilton,9711063185,1968-08-06,M,frank.hamilton@gmail.com,+270741233363,Mpumalanga,Gqeberha,1401,250K-500K,Self-employed,395,Discovery Bank,Sea Point
CUS37731,Nicole,Jones,6508061181,1996-06-20,M,nicole.jones@gmail.com,+270621458496,Mpumalanga,Bloemfontein,9472,500K-1M,Employed,373,ABSA,Cape Town CBD
CUS55088,Erica,Alvarado,6905113184,1985-06-27,M,erica.alvarado@gmail.com,+270685310022,Mpumalanga,East London,4725,500K-1M,Retired,729,Standard Bank,Rosebank
CUS78429,Sarah,Erickson,9104144180,1999-10-29,M,sarah.erickson@outlook.com,+270723743695,Limpopo,Durban,7376,1M+,Employed,430,ABSA,Durban Central
CUS98328,Erika,Lawrence,6009135189,1962-01-10,M,erika.lawrence@gmail.com,+270685525549,Mpumalanga,Durban,5313,250K-500K,Employed,545,Standard Bank,Brooklyn
CUS75468,Dylan,Reeves,6708255089,1961-06-09,F,dylan.reeves@gmail.com,+270602123124,Free State,Pretoria,7935,250K-500K,Employed,328,TymeBank,Digital
CUS46808,Pamela,Hanna,9111179188,1986-09-19,M,pamela.hanna@outlook.com,+270728162490,North West,Pretoria,9014,250K-500K,Student,404,TymeBank,Digital
CUS48360,Amanda,Brown,7801185180,1939-03-21,F,amanda.brown@outlook.com,+270629379322,Northern Cape,Gqeberha,4950,0-100K,Self-employed,619,FNB,Fourways
CUS43103,Susan,Rosales,7703195186,2002-12-27,F,susan.rosales@gmail.com,+270638181419,Free State,East London,2516,250K-500K,Retired,769,FNB,Menlyn
CUS20758,Christopher,Jackson,9905019186,1969-06-17,M,christopher.jackson@yahoo.com,+270746503038,North West,Gqeberha,6294,1M+,Retired,568,TymeBank,Digital
CUS95531,Juan,Cook,6908114187,1996-06-09,M,juan.cook@gmail.com,+270657559120,Western Cape,Cape Town,6244,100K-250K,Student,337,Standard Bank,Rosebank
CUS11066,Patrick,Silva,7506119087,1979-10-24,F,patrick.silva@gmail.com,+270687246477,Free State,Johannesburg,7774,250K-500K,Employed,674,FNB,Gateway
CUS84551,Michael,Nixon,6112174183,1997-08-06,F,michael.nixon@yahoo.com,+270610771709,Eastern Cape,Bloemfontein,1300,1M+,Student,366,Standard Bank,Umhlanga
CUS55646,Barry,Wise,7609162089,2003-12-01,F,barry.wise@gmail.com,+270798610821,Limpopo,Kimberley,1125,500K-1M,Retired,825,Standard Bank,Umhlanga
CUS17942,Matthew,Mathews,7101025089,1971-02-28,M,matthew.mathews@gmail.com,+270795461091,Free State,Polokwane,7794,250K-500K,Retired,605,FNB,Menlyn
CUS77991,Barbara,Andrade,7802182086,1944-12-03,M,barbara.andrade@gmail.com,+270842339565,Western Cape,Pretoria,2900,1M+,Retired,566,TymeBank,Digital
CUS77694,Olivia,Johnson,8510049085,2006-05-18,M,olivia.johnson@yahoo.com,+270816190518,KwaZulu-Natal,Johannesburg,4798,0-100K,Student,687,Nedbank,Rivonia
CUS71589,Joshua,Douglas,8506244189,1999-09-25,F,joshua.douglas@gmail.com,+270654890435,Free State,Johannesburg,4481,100K-250K,Self-employed,518,Nedbank,Hatfield
CUS56233,Thomas,Patton,6801047085,1989-11-29,F,thomas.patton@yahoo.com,+270787389227,North West,Johannesburg,8761,500K-1M,Student,616,Capitec,Centurion
CUS48979,James,Sutton,7002276084,1970-11-08,F,james.sutton@yahoo.com,+270668759678,Eastern Cape,Johannesburg,9359,1M+,Student,525,FNB,Fourways
CUS22332,David,Howard,6405107088,1989-07-24,F,david.howard@outlook.com,+270649656941,KwaZulu-Natal,Gqeberha,5366,500K-1M,Retired,554,Capitec,Claremont
CUS24302,Matthew,Hogan,8205126084,1970-03-25,M,matthew.hogan@yahoo.com,+270626241361,Western Cape,Mbombela,5773,1M+,Employed,789,Standard Bank,Century City
CUS51588,Brian,Ruiz,7903076080,1993-04-15,F,brian.ruiz@yahoo.com,+270684556925,Northern Cape,Polokwane,4137,0-100K,Student,650,ABSA,Cape Town CBD
CUS89580,Stephanie,Gonzalez,8607155081,1973-04-24,M,stephanie.gonzalez@outlook.com,+270680893277,Western Cape,Polokwane,5988,0-100K,Student,747,Discovery Bank,Sandton
CUS77451,Paula,Gonzales,6605236086,1976-02-15,F,paula.gonzales@yahoo.com,+270835667060,KwaZulu-Natal,Gqeberha,3936,500K-1M,Student,821,FNB,Fourways
CUS73257,Chelsea,Johnson,7907044086,1962-06-26,M,chelsea.johnson@gmail.com,+270819225516,Gauteng,Mbombela,1488,0-100K,Retired,435,Standard Bank,Rosebank
CUS70056,Kathleen,Hines,8910055083,1999-05-27,M,kathleen.hines@gmail.com,+270676781085,KwaZulu-Natal,Durban,7206,250K-500K,Self-employed,362,Discovery Bank,Sea Point
CUS12559,Timothy,Rice,9104132080,1967-04-20,F,timothy.rice@gmail.com,+270666026269,Western Cape,Mbombela,5287,250K-500K,Retired,394,TymeBank,Digital
CUS84714,Larry,Hancock,9507010086,1967-12-04,M,larry.hancock@outlook.com,+270791524208,Western Cape,Polokwane,7695,1M+,Retired,755,Discovery Bank,Lynnwood
CUS17309,Bradley,Mann,6806191080,1940-07-31,F,bradley.mann@gmail.com,+270722848797,Eastern Cape,Kimberley,6269,250K-500K,Employed,325,ABSA,Durban Central
CUS78046,Susan,Salas,6609070181,1982-01-15,F,susan.salas@yahoo.com,+270684372603,Eastern Cape,Mbombela,3110,100K-250K,Retired,312,Standard Bank,Rosebank
CUS85062,Jason,Morton,7808056181,1951-04-27,M,jason.morton@outlook.com,+270713655634,KwaZulu-Natal,Johannesburg,4106,100K-250K,Retired,347,Capitec,Midrand
CUS24341,Kathryn,Ochoa,9408137182,1978-04-27,F,kathryn.ochoa@gmail.com,+270639345106,Northern Cape,Cape Town,7434,0-100K,Retired,608,ABSA,Pretoria Central
CUS52999,Cody,Tran,6109035084,1966-09-04,F,cody.tran@gmail.com,+270799678972,Gauteng,Polokwane,5161,0-100K,Employed,595,TymeBank,Digital
CUS23398,Matthew,Frank,7303190089,1988-10-04,M,matthew.frank@outlook.com,+270602058084,North West,Pretoria,9284,250K-500K,Student,400,Discovery Bank,Ballito
CUS91828,Dana,Navarro,6106169185,1994-03-23,F,dana.navarro@gmail.com,+270684400837,North West,Gqeberha,1682,500K-1M,Student,634,TymeBank,Digital
CUS59421,Scott,Hernandez,6508249087,1964-04-03,F,scott.hernandez@gmail.com,+270816257943,Limpopo,Cape Town,1059,500K-1M,Self-employed,336,FNB,Fourways
CUS56517,Stacy,Meyer,9912099181,1987-01-01,M,stacy.meyer@outlook.com,+270821962013,Gauteng,Johannesburg,6720,100K-250K,Student,673,Standard Bank,Century City
CUS35887,Matthew,Hill,8109098085,1988-02-06,F,matthew.hill@yahoo.com,+270680361184,Mpumalanga,Cape Town,1449,0-100K,Student,424,FNB,Menlyn
CUS30648,Shaun,Munoz,9709205085,1983-11-30,M,shaun.munoz@gmail.com,+270783557501,KwaZulu-Natal,Mbombela,6260,0-100K,Employed,505,Discovery Bank,Sandton
CUS28119,Tami,Sandoval,6303218186,1952-07-04,M,tami.sandoval@outlook.com,+270718961139,Northern Cape,Gqeberha,2752,0-100K,Retired,744,TymeBank,Digital
CUS95574,Kevin,Meyer,9310254082,1954-02-10,F,kevin.meyer@yahoo.com,+270662421537,KwaZulu-Natal,Johannesburg,6531,1M+,Student,837,Standard Bank,Rosebank
CUS71200,Tara,Rodriguez,8711104185,1944-02-17,M,tara.rodriguez@outlook.com,+270679771987,Free State,Johannesburg,1344,0-100K,Employed,845,FNB,Fourways
CUS82819,Brandon,Johnson,6009122089,1940-10-20,M,brandon.johnson@outlook.com,+270608503545,Gauteng,Cape Town,2816,0-100K,Student,805,FNB,Fourways
CUS75148,Robert,Horne,6701145181,1978-02-11,F,robert.horne@yahoo.com,+270791651675,Free State,Johannesburg,7713,1M+,Student,592,Standard Bank,Rosebank
CUS78004,Carrie,Ramirez,7607054187,1939-07-08,F,carrie.ramirez@gmail.com,+270793143766,Northern Cape,East London,9631,250K-500K,Self-employed,541,FNB,Tyger Valley
CUS21143,Gloria,Weaver,6905187081,1955-07-02,M,gloria.weaver@gmail.com,+270728246487,Eastern Cape,Johannesburg,7538,1M+,Self-employed,806,ABSA,Pretoria Central
CUS33279,Andrea,Thomas,6005019183,1983-07-14,M,andrea.thomas@outlook.com,+270673699721,Northern Cape,Mbombela,2907,500K-1M,Retired,608,TymeBank,Digital
CUS36060,Mark,Farmer,6005158089,2001-08-20,M,mark.farmer@gmail.com,+270628375580,North West,Mbombela,7654,0-100K,Student,725,Capitec,Midrand
CUS17547,Donald,Hernandez,8603279186,1954-11-06,M,donald.hernandez@yahoo.com,+270613282258,North West,Kimberley,1925,1M+,Student,809,FNB,Gateway
CUS48383,Christopher,Gonzalez,8907075088,2005-04-03,M,christopher.gonzalez@yahoo.com,+270730524620,KwaZulu-Natal,Gqeberha,8970,0-100K,Employed,442,Capitec,Claremont
CUS25390,Christopher,Cross,7806275081,1980-06-22,F,christopher.cross@outlook.com,+270687526818,Northern Cape,Pretoria,5945,1M+,Self-employed,620,Discovery Bank,Lynnwood
CUS91879,Elizabeth,Graham,7504159086,1955-05-22,M,elizabeth.graham@yahoo.com,+270728403082,North West,Mbombela,5111,250K-500K,Employed,527,ABSA,Durban Central
CUS39899,Patrick,Smith,6810257083,1969-07-24,F,patrick.smith@outlook.com,+270842823820,Gauteng,Bloemfontein,6499,0-100K,Retired,793,ABSA,Sandton
CUS95101,Ashley,Smith,8609010082,1944-04-30,F,ashley.smith@outlook.com,+270643943630,Limpopo,Durban,4753,1M+,Self-employed,647,Standard Bank,Umhlanga
CUS10676,Marie,Bush,7810257088,1972-09-04,M,marie.bush@yahoo.com,+270680107921,Free State,Kimberley,9562,250K-500K,Student,399,ABSA,Cape Town CBD
CUS60106,Beth,Jenkins,7204177088,1944-09-06,M,beth.jenkins@gmail.com,+270810877181,Northern Cape,Johannesburg,1823,100K-250K,Self-employed,623,Standard Bank,Umhlanga
CUS59223,Craig,Wilson,6108143181,2002-06-25,F,craig.wilson@outlook.com,+270792510434,Limpopo,Polokwane,4968,250K-500K,Employed,848,Capitec,Claremont
CUS36543,Benjamin,Butler,7502271182,1991-03-26,F,benjamin.butler@yahoo.com,+270742003010,Western Cape,Polokwane,8286,100K-250K,Self-employed,535,Nedbank,Rivonia
CUS30006,Crystal,Hanson,9302015183,1950-06-25,M,crystal.hanson@yahoo.com,+270676858468,Limpopo,Gqeberha,9401,250K-500K,Student,550,ABSA,Sandton
CUS41290,Kimberly,Humphrey,9601126088,1996-07-26,F,kimberly.humphrey@gmail.com,+270840101074,KwaZulu-Natal,Pretoria,5782,250K-500K,Student,380,TymeBank,Digital
CUS15295,Brandon,Munoz,7104147183,1962-04-02,M,brandon.munoz@gmail.com,+270727743345,Gauteng,Gqeberha,7787,1M+,Student,350,FNB,Tyger Valley
CUS40082,Andrea,Lewis,9411011084,1963-03-11,F,andrea.lewis@yahoo.com,+270726233139,Mpumalanga,Pretoria,2920,0-100K,Retired,566,Capitec,Centurion
CUS84411,Stacey,Long,7201091184,1990-08-08,M,stacey.long@gmail.com,+270821810166,Mpumalanga,Johannesburg,9390,500K-1M,Employed,724,TymeBank,Digital
CUS77287,Ryan,Parsons,6404203180,1955-01-27,M,ryan.parsons@gmail.com,+270799516202,North West,East London,7736,250K-500K,Self-employed,505,TymeBank,Digital
CUS62368,Antonio,Conley,8012116182,1968-02-04,M,antonio.conley@yahoo.com,+270824922157,North West,East London,5205,500K-1M,Retired,364,Discovery Bank,Sandton
CUS94417,Kimberly,Garcia,9612088183,1949-01-28,F,kimberly.garcia@outlook.com,+270610440543,North West,Kimberley,6926,1M+,Employed,428,Capitec,Claremont
CUS44028,Mallory,Martin,8107079188,1986-07-19,F,mallory.martin@gmail.com,+270849996166,Limpopo,Bloemfontein,7504,0-100K,Employed,548,Nedbank,Musgrave
CUS84096,Carla,Wagner,7408098088,1965-12-03,M,carla.wagner@outlook.com,+270784406674,Limpopo,Gqeberha,1082,1M+,Retired,716,ABSA,Sandton
CUS98324,Michael,Benton,9411061085,1971-11-15,F,michael.benton@gmail.com,+270660697660,Northern Cape,Cape Town,8575,100K-250K,Retired,719,Nedbank,Rivonia
CUS76917,Mario,Adams,8809226180,2001-04-18,F,mario.adams@outlook.com,+270784157476,Limpopo,Pretoria,5861,500K-1M,Employed,390,Capitec,Pinetown
CUS87917,Linda,Gilmore,9201252183,1957-07-14,F,linda.gilmore@yahoo.com,+270642939591,Limpopo,East London,3111,1M+,Student,640,FNB,Fourways
CUS27257,Ashley,Contreras,6712064085,1983-03-17,F,ashley.contreras@yahoo.com,+270640285525,Gauteng,Polokwane,9933,100K-250K,Retired,746,TymeBank,Digital
CUS56495,Michael,Perkins,7106200087,1971-10-20,F,michael.perkins@yahoo.com,+270668206704,Mpumalanga,East London,9714,250K-500K,Employed,643,Nedbank,Hatfield
CUS93506,Kimberly,Romero,9710170081,1965-12-11,M,kimberly.romero@gmail.com,+270653496267,Free State,Polokwane,3600,1M+,Employed,311,FNB,Tyger Valley
CUS18094,Christian,Robles,9112104089,1965-08-07,M,christian.robles@gmail.com,+270847211291,Free State,Cape Town,6283,100K-250K,Retired,539,ABSA,Pretoria Central
CUS89506,Mark,Atkinson,7612205082,1985-07-07,M,mark.atkinson@yahoo.com,+270830603057,Western Cape,Polokwane,9466,250K-500K,Student,808,ABSA,Durban Central
CUS50246,Patrick,Davidson,6503146182,1958-04-01,F,patrick.davidson@outlook.com,+270601369644,Free State,Gqeberha,3434,1M+,Employed,819,Capitec,Pinetown
CUS69736,Danielle,Smith,8101199086,1951-01-24,F,danielle.smith@outlook.com,+270656785196,Western Cape,Polokwane,3566,100K-250K,Retired,321,ABSA,Cape Town CBD
CUS83795,Deborah,Conner,7103280089,1990-12-31,M,deborah.conner@yahoo.com,+270661771552,Mpumalanga,Kimberley,1046,100K-250K,Employed,513,Discovery Bank,Ballito
CUS80071,Nathan,Munoz,7112020185,1951-04-16,F,nathan.munoz@outlook.com,+270643572029,Mpumalanga,Kimberley,7679,100K-250K,Employed,766,Nedbank,Musgrave
CUS37597,Joseph,Warren,7112150083,1965-03-03,M,joseph.warren@yahoo.com,+270686124453,Mpumalanga,Cape Town,1935,100K-250K,Self-employed,550,FNB,Gateway
CUS38579,Christy,Ward,6911252086,1987-07-30,M,christy.ward@yahoo.com,+270798740846,Western Cape,Durban,2033,100K-250K,Student,772,TymeBank,Digital
CUS16260,Alexandria,Ford,8610202082,1983-03-08,F,alexandria.ford@yahoo.com,+270767772966,Mpumalanga,Pretoria,5175,500K-1M,Retired,622,TymeBank,Digital
CUS90548,Brianna,Turner,9803254088,1944-09-06,F,brianna.turner@yahoo.com,+270727992513,Eastern Cape,Gqeberha,7903,0-100K,Student,685,Nedbank,Hatfield
CUS25615,Jonathon,Baker,6403153080,1978-05-13,M,jonathon.baker@yahoo.com,+270683185703,Free State,Gqeberha,5931,0-100K,Student,573,Nedbank,Hatfield
CUS31463,Randy,Woods,6408123080,1944-09-29,M,randy.woods@outlook.com,+270848667645,Free State,Johannesburg,6597,100K-250K,Retired,671,Discovery Bank,Sandton
CUS86537,Angela,Walls,6601284185,2003-03-13,F,angela.walls@yahoo.com,+270825965508,Limpopo,Bloemfontein,5368,100K-250K,Retired,622,Discovery Bank,Sea Point
CUS78559,Nathan,Sanchez,8311233084,1956-02-11,M,nathan.sanchez@outlook.com,+270682746038,KwaZulu-Natal,Polokwane,5590,500K-1M,Employed,616,Standard Bank,Rosebank
CUS40567,Dean,Zuniga,7011108088,1940-08-17,F,dean.zuniga@gmail.com,+270607277380,Mpumalanga,Bloemfontein,4514,1M+,Self-employed,552,Nedbank,V&A Waterfront
CUS64924,Cynthia,Cordova,7502259084,1980-01-10,M,cynthia.cordova@yahoo.com,+270737211300,Northern Cape,Polokwane,6821,500K-1M,Employed,605,ABSA,Durban Central
CUS56531,Susan,Lewis,8304175083,1995-12-04,F,susan.lewis@outlook.com,+270600844745,Limpopo,East London,5895,1M+,Student,652,TymeBank,Digital
CUS52893,Sherry,Goodwin,9004142182,1995-11-29,F,sherry.goodwin@yahoo.com,+270614385068,Gauteng,Kimberley,6188,1M+,Student,595,Nedbank,V&A Waterfront
CUS65583,Jessica,Kirby,6409111085,2001-05-01,F,jessica.kirby@yahoo.com,+270726965811,KwaZulu-Natal,Bloemfontein,8750,0-100K,Self-employed,420,Nedbank,Rivonia
CUS18414,Raven,Buchanan,9610243180,2000-12-05,M,raven.buchanan@gmail.com,+270798412090,Gauteng,Polokwane,5780,0-100K,Employed,393,Standard Bank,Brooklyn
CUS44117,Michele,Maxwell,6504141186,1939-09-22,F,michele.maxwell@outlook.com,+270767271569,Gauteng,East London,4567,0-100K,Employed,806,Nedbank,Musgrave
CUS82767,Lisa,Stevens,8211032189,1995-10-26,M,lisa.stevens@outlook.com,+270622266762,Limpopo,Durban,5979,0-100K,Employed,307,Discovery Bank,Ballito
CUS37942,Kevin,Wells,6501076181,1998-07-19,F,kevin.wells@outlook.com,+270833244496,Gauteng,Bloemfontein,3554,100K-250K,Employed,563,Capitec,Claremont
CUS55248,Brian,Wells,7312067184,1975-03-22,F,brian.wells@gmail.com,+270746578973,KwaZulu-Natal,Cape Town,9143,250K-500K,Retired,439,Discovery Bank,Sea Point
CUS64225,Troy,Jones,9410122087,2004-12-02,M,troy.jones@yahoo.com,+270677556394,Free State,Pretoria,2606,0-100K,Student,332,Discovery Bank,Sandton
CUS60647,Daniel,Green,7704179187,1964-09-17,F,daniel.green@outlook.com,+270814467158,Limpopo,Mbombela,6506,0-100K,Self-employed,557,Discovery Bank,Sea Point
CUS40890,James,Smith,7406068188,1995-09-24,F,james.smith@outlook.com,+270720901289,North West,Polokwane,2122,1M+,Retired,825,TymeBank,Digital
CUS95906,Brandon,Bailey,6105046084,1980-06-06,M,brandon.bailey@yahoo.com,+270783254992,Eastern Cape,Pretoria,5167,250K-500K,Student,578,Capitec,Pinetown
CUS64489,Thomas,Warren,6910263181,1957-10-18,F,thomas.warren@gmail.com,+270842126432,Mpumalanga,Mbombela,3991,0-100K,Retired,739,Discovery Bank,Ballito
CUS87380,Misty,Boyer,6202043189,2002-03-03,M,misty.boyer@outlook.com,+270721131492,Mpumalanga,East London,3330,0-100K,Student,732,FNB,Menlyn
CUS99400,Melissa,Anderson,6112210182,1977-02-18,F,melissa.anderson@outlook.com,+270734038776,Free State,East London,7493,500K-1M,Self-employed,508,ABSA,Pretoria Central
CUS10498,Richard,Lozano,8906105086,1946-02-18,F,richard.lozano@yahoo.com,+270645879529,Northern Cape,Bloemfontein,7875,250K-500K,Retired,685,Standard Bank,Umhlanga
CUS41641,Katie,Gonzalez,9008232085,1985-12-30,M,katie.gonzalez@yahoo.com,+270820183476,Free State,East London,5113,250K-500K,Retired,568,TymeBank,Digital
CUS59011,Anne,Smith,7304143084,2006-09-25,M,anne.smith@gmail.com,+270762814438,Limpopo,Cape Town,9379,500K-1M,Employed,787,Nedbank,Musgrave
CUS11205,Cynthia,Boone,6012228186,1944-07-12,M,cynthia.boone@yahoo.com,+270836042594,Gauteng,Gqeberha,3611,0-100K,Retired,565,FNB,Gateway
CUS88262,Randall,Bowers,6212284083,1951-11-08,M,randall.bowers@yahoo.com,+270733797043,KwaZulu-Natal,Gqeberha,3698,500K-1M,Student,624,FNB,Gateway
CUS54558,Jason,Rogers,9403079181,1975-12-07,F,jason.rogers@gmail.com,+270789778601,Mpumalanga,Kimberley,5012,250K-500K,Self-employed,635,Capitec,Claremont
CUS23525,Lynn,Obrien,6401179182,1954-07-09,F,lynn.obrien@gmail.com,+270729583033,Eastern Cape,Durban,8775,250K-500K,Employed,492,Discovery Bank,Sea Point
CUS52910,Catherine,Harmon,6204018086,1984-07-16,M,catherine.harmon@gmail.com,+270614577819,Mpumalanga,East London,1334,500K-1M,Employed,657,Capitec,Centurion
CUS44481,Jacqueline,Oliver,6608015083,1941-12-11,M,jacqueline.oliver@outlook.com,+270731092149,Western Cape,Kimberley,4654,1M+,Employed,653,Standard Bank,Century City
CUS65866,Stephen,Thornton,6302046184,1976-05-07,F,stephen.thornton@yahoo.com,+270605627749,Northern Cape,Pretoria,4095,250K-500K,Employed,358,ABSA,Durban Central
CUS36629,Andrew,Reeves,8610144084,2004-12-28,M,andrew.reeves@outlook.com,+270614401560,Limpopo,Polokwane,2972,100K-250K,Retired,404,Nedbank,Musgrave
CUS92280,Ryan,Reid,9703123087,1991-07-17,M,ryan.reid@outlook.com,+270728353481,Eastern Cape,Pretoria,8109,0-100K,Self-employed,567,TymeBank,Digital
CUS52232,Wendy,Ware,6204048182,1973-02-06,F,wendy.ware@gmail.com,+270746281696,Limpopo,Cape Town,7351,100K-250K,Self-employed,770,ABSA,Pretoria Central
CUS82793,Andrew,Robinson,8710209182,2005-04-08,M,andrew.robinson@yahoo.com,+270761803035,KwaZulu-Natal,Polokwane,2161,250K-500K,Employed,617,TymeBank,Digital
CUS45151,Shelia,Jackson,9908280084,1995-07-09,M,shelia.jackson@gmail.com,+270826145195,Mpumalanga,East London,1447,100K-250K,Retired,359,Capitec,Centurion
