account_id,customer_id,bank_name,branch_name,bank_code,swift_code,account_type,opening_date,balance,status,interest_rate,currency
ACC445423,CUS39313,Discovery Bank,Sandton,679000,DISCJJ,Credit Card,2020-04-01,437220.03,Dormant,10.26,ZAR
ACC639143,CUS42601,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2020-03-19,544545.76,Active,7.29,ZAR
ACC656833,CUS42601,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2020-04-16,946938.34,Dormant,10.18,ZAR
ACC773524,CUS42601,TymeBank,Digital,678910,TYMEZAJJ,Savings,2024-01-10,682930.85,Active,5.18,ZAR
ACC438274,CUS78465,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2024-08-17,14583.02,Active,4.67,ZAR
ACC440058,CUS34078,Discovery Bank,Ballito,679000,DISCJJ,Savings,2023-05-11,330427.87,Active,5.8,ZAR
ACC689479,CUS34078,TymeBank,Digital,678910,TYMEZAJJ,Investment,2020-05-05,590182.15,Active,4.12,ZAR
ACC765724,CUS34078,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2024-03-09,956165.11,Active,11.47,ZAR
ACC902580,CUS15533,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2021-07-09,479177.66,Active,7.68,ZAR
ACC453534,CUS15533,FNB,Gateway,250655,FIRNZAJJ,Savings,2024-06-24,598138.84,Active,10.29,ZAR
ACC784042,CUS15533,ABSA,Sandton,632005,ABSAZAJJ,Investment,2022-11-10,692578.65,Active,10.9,ZAR
ACC332600,CUS15533,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2020-12-21,987290.96,Active,10.95,ZAR
ACC674166,CUS69292,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2023-06-02,392371.1,Active,9.03,ZAR
ACC591810,CUS69292,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2023-07-21,190770.14,Active,11.49,ZAR
ACC550340,CUS69292,Standard Bank,Umhlanga,051001,SBZAZAJJ,Savings,2022-03-02,921410.14,Active,10.64,ZAR
ACC228344,CUS13582,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2021-10-26,307111.17,Active,8.97,ZAR
ACC431192,CUS13582,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2022-09-10,480118.36,Dormant,4.21,ZAR
ACC257394,CUS77687,ABSA,Sandton,632005,ABSAZAJJ,Savings,2020-08-12,81082.43,Active,6.13,ZAR
ACC679028,CUS77687,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2020-06-21,580896.41,Active,6.17,ZAR
ACC319087,CUS77687,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-06-13,595788.52,Active,5.59,ZAR
ACC951766,CUS77687,Capitec,Centurion,470010,CABLZAJJ,Home Loan,2023-10-31,281862.51,Active,5.36,ZAR
ACC424179,CUS13081,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-05-12,668217.55,Closed,9.81,ZAR
ACC289273,CUS13081,Standard Bank,Rosebank,051001,SBZAZAJJ,Home Loan,2021-05-24,684948.32,Active,5.85,ZAR
ACC824183,CUS13081,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2020-02-27,633909.74,Dormant,11.35,ZAR
ACC679735,CUS13081,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2020-08-06,303864.08,Active,5.89,ZAR
ACC544033,CUS45849,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2021-08-30,932221.27,Closed,9.45,ZAR
ACC162401,CUS45849,Discovery Bank,Ballito,679000,DISCJJ,Home Loan,2024-09-18,347276.38,Active,10.98,ZAR
ACC135543,CUS45849,Discovery Bank,Sea Point,679000,DISCJJ,Current,2024-06-27,267345.3,Dormant,9.09,ZAR
ACC920019,CUS35120,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-03-26,60625.53,Active,11.2,ZAR
ACC385845,CUS35120,ABSA,Sandton,632005,ABSAZAJJ,Savings,2020-09-06,506839.55,Active,5.42,ZAR
ACC239659,CUS35120,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-07-13,850598.82,Dormant,11.29,ZAR
ACC533790,CUS23841,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2023-05-23,51362.79,Active,11.26,ZAR
ACC171594,CUS23841,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2023-11-07,566470.3,Active,10.56,ZAR
ACC975130,CUS23841,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2024-06-16,274219.61,Active,7.17,ZAR
ACC290982,CUS72197,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2020-02-08,322605.45,Active,7.29,ZAR
ACC705119,CUS72197,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2021-03-12,766918.87,Active,8.04,ZAR
ACC807827,CUS72197,Nedbank,Musgrave,198765,NEDSZAJJ,Home Loan,2021-01-27,526304.91,Closed,7.92,ZAR
ACC281158,CUS72197,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2024-06-20,764752.12,Closed,8.4,ZAR
ACC236576,CUS64150,Capitec,Claremont,470010,CABLZAJJ,Current,2024-05-08,492739.65,Dormant,5.71,ZAR
ACC821872,CUS64150,TymeBank,Digital,678910,TYMEZAJJ,Investment,2023-09-06,52300.04,Active,9.69,ZAR
ACC736349,CUS64150,Capitec,Midrand,470010,CABLZAJJ,Investment,2022-05-27,886071.5,Active,7.92,ZAR
ACC780956,CUS64150,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2022-09-16,822499.67,Active,8.4,ZAR
ACC507027,CUS51544,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2024-11-22,219752.73,Active,11.56,ZAR
ACC135936,CUS90307,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2024-01-25,629397.69,Active,8.71,ZAR
ACC548593,CUS90307,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2023-02-16,895361.49,Closed,11.45,ZAR
ACC595598,CUS90307,Discovery Bank,Sandton,679000,DISCJJ,Current,2024-04-24,538015.77,Active,5.03,ZAR
ACC405238,CUS90307,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2022-02-09,780821.3,Active,4.78,ZAR
ACC354311,CUS29968,Capitec,Pinetown,470010,CABLZAJJ,Current,2020-05-16,792631.34,Active,9.96,ZAR
ACC551121,CUS95445,TymeBank,Digital,678910,TYMEZAJJ,Savings,2024-01-29,162183.06,Active,5.27,ZAR
ACC646092,CUS95445,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2020-02-14,283479.88,Closed,5.36,ZAR
ACC238018,CUS95445,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2024-03-29,246974.54,Active,4.69,ZAR
ACC787346,CUS11163,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2020-03-26,943853.62,Dormant,11.96,ZAR
ACC598556,CUS43330,Standard Bank,Century City,051001,SBZAZAJJ,Current,2022-01-30,921380.52,Active,5.51,ZAR
ACC285025,CUS28725,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2020-12-27,378375.05,Active,11.32,ZAR
ACC730763,CUS28725,FNB,Menlyn,250655,FIRNZAJJ,Savings,2024-08-07,99589.73,Active,11.2,ZAR
ACC707951,CUS83079,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-03-01,421728.3,Dormant,9.65,ZAR
ACC543529,CUS83079,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2020-06-21,941171.4,Active,11.73,ZAR
ACC202212,CUS83079,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2020-05-08,395738.25,Active,10.46,ZAR
ACC150218,CUS83079,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2021-03-03,608409.99,Active,5.67,ZAR
ACC393483,CUS51718,Discovery Bank,Sandton,679000,DISCJJ,Current,2021-09-01,737942.82,Active,5.68,ZAR
ACC193859,CUS51718,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2024-02-15,249550.22,Dormant,5.75,ZAR
ACC750821,CUS51718,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2023-03-13,171983.92,Closed,4.55,ZAR
ACC357341,CUS51718,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-12-05,55279.94,Active,11.42,ZAR
ACC329081,CUS37957,Capitec,Pinetown,470010,CABLZAJJ,Savings,2023-03-23,556519.33,Active,4.88,ZAR
ACC431829,CUS37957,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2023-03-08,597385.42,Dormant,10.55,ZAR
ACC755889,CUS37957,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2024-09-17,703584.09,Active,7.42,ZAR
ACC952578,CUS37957,Capitec,Midrand,470010,CABLZAJJ,Savings,2020-10-01,871144.85,Dormant,3.88,ZAR
ACC123816,CUS67019,Discovery Bank,Ballito,679000,DISCJJ,Savings,2020-04-20,16183.27,Active,6.89,ZAR
ACC177206,CUS67019,FNB,Fourways,250655,FIRNZAJJ,Savings,2023-01-29,273616.94,Active,7.11,ZAR
ACC837032,CUS13485,Nedbank,Rivonia,198765,NEDSZAJJ,Home Loan,2021-01-02,924528.17,Dormant,9.7,ZAR
ACC817131,CUS49893,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-04-22,799993.81,Active,5.73,ZAR
ACC973978,CUS49893,Capitec,Pinetown,470010,CABLZAJJ,Credit Card,2024-08-27,759639.02,Active,4.34,ZAR
ACC808278,CUS49893,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-08-22,107664.91,Active,9.64,ZAR
ACC885635,CUS49893,Discovery Bank,Ballito,679000,DISCJJ,Savings,2021-02-14,794268.15,Dormant,5.03,ZAR
ACC918303,CUS95579,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2023-03-07,449994.04,Active,10.0,ZAR
ACC799734,CUS95579,ABSA,Sandton,632005,ABSAZAJJ,Current,2021-06-24,738564.2,Dormant,5.85,ZAR
ACC271086,CUS95579,Discovery Bank,Sandton,679000,DISCJJ,Investment,2021-11-14,45780.04,Dormant,3.98,ZAR
ACC272341,CUS98780,Nedbank,Musgrave,198765,NEDSZAJJ,Investment,2021-12-05,341388.4,Active,5.11,ZAR
ACC590291,CUS98780,Capitec,Claremont,470010,CABLZAJJ,Investment,2023-06-13,253859.25,Closed,7.49,ZAR
ACC863484,CUS98780,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2022-09-05,308545.69,Active,11.2,ZAR
ACC387076,CUS98780,FNB,Gateway,250655,FIRNZAJJ,Investment,2022-06-16,380039.66,Active,8.1,ZAR
ACC895055,CUS52101,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2023-02-17,168929.04,Active,4.4,ZAR
ACC901416,CUS52101,ABSA,Sandton,632005,ABSAZAJJ,Home Loan,2021-07-21,953548.45,Active,11.35,ZAR
ACC939190,CUS52101,Capitec,Claremont,470010,CABLZAJJ,Savings,2022-09-09,527945.36,Active,8.36,ZAR
ACC727317,CUS52101,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2023-06-12,833541.17,Closed,6.46,ZAR
ACC198216,CUS39618,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2024-06-18,77115.19,Active,4.93,ZAR
ACC760415,CUS39618,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-06-14,844411.52,Dormant,11.64,ZAR
ACC854852,CUS39618,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-04-18,20924.82,Active,9.43,ZAR
ACC639316,CUS39618,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-12-11,63247.77,Closed,10.11,ZAR
ACC712270,CUS88136,Nedbank,Rivonia,198765,NEDSZAJJ,Home Loan,2022-04-02,582607.91,Active,4.94,ZAR
ACC129208,CUS88136,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-08-11,456222.78,Dormant,9.34,ZAR
ACC513143,CUS88136,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2021-08-05,999745.27,Active,8.2,ZAR
ACC959165,CUS88136,Discovery Bank,Sandton,679000,DISCJJ,Credit Card,2023-08-13,137157.06,Active,9.91,ZAR
ACC153823,CUS44038,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2020-02-06,255378.8,Active,10.07,ZAR
ACC781310,CUS52237,Standard Bank,Rosebank,051001,SBZAZAJJ,Credit Card,2022-01-22,438662.25,Active,4.08,ZAR
ACC404473,CUS93665,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2024-11-09,310572.0,Dormant,4.22,ZAR
ACC120866,CUS93665,Capitec,Midrand,470010,CABLZAJJ,Savings,2024-08-14,357740.24,Active,10.17,ZAR
ACC136879,CUS57237,FNB,Gateway,250655,FIRNZAJJ,Investment,2024-08-11,446098.88,Active,9.51,ZAR
ACC692406,CUS57237,Nedbank,Hatfield,198765,NEDSZAJJ,Investment,2024-03-05,808855.55,Active,5.88,ZAR
ACC605898,CUS57237,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2021-08-12,620166.26,Active,6.45,ZAR
ACC332181,CUS57237,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2023-06-12,408865.82,Dormant,3.91,ZAR
ACC342154,CUS85766,ABSA,Cape Town CBD,632005,ABSAZAJJ,Investment,2020-06-12,223803.76,Active,4.75,ZAR
ACC541957,CUS85766,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2023-11-07,539814.26,Active,7.22,ZAR
ACC224174,CUS85766,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2021-01-19,599489.79,Dormant,11.06,ZAR
ACC429907,CUS85766,TymeBank,Digital,678910,TYMEZAJJ,Investment,2020-08-06,117093.28,Dormant,5.78,ZAR
ACC851179,CUS64171,ABSA,Sandton,632005,ABSAZAJJ,Home Loan,2021-04-02,966322.56,Closed,8.88,ZAR
ACC586936,CUS64171,Capitec,Centurion,470010,CABLZAJJ,Home Loan,2022-08-25,252765.07,Closed,11.78,ZAR
ACC323465,CUS64171,ABSA,Durban Central,632005,ABSAZAJJ,Current,2021-09-01,830225.85,Active,11.61,ZAR
ACC321704,CUS82815,Capitec,Pinetown,470010,CABLZAJJ,Savings,2023-01-15,303957.8,Active,5.04,ZAR
ACC329928,CUS82815,FNB,Menlyn,250655,FIRNZAJJ,Current,2024-05-17,321231.72,Closed,9.03,ZAR
ACC397718,CUS61316,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-04-30,728257.09,Active,9.62,ZAR
ACC492651,CUS61316,Nedbank,Rivonia,198765,NEDSZAJJ,Current,2020-08-29,9072.36,Active,10.64,ZAR
ACC602420,CUS61316,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2024-10-07,397038.27,Active,9.14,ZAR
ACC707146,CUS78874,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2024-02-06,939730.18,Dormant,4.23,ZAR
ACC771052,CUS78874,Discovery Bank,Ballito,679000,DISCJJ,Home Loan,2023-12-09,928745.18,Active,7.66,ZAR
ACC274638,CUS78874,Nedbank,Musgrave,198765,NEDSZAJJ,Investment,2023-09-29,839332.32,Active,7.75,ZAR
ACC900076,CUS52574,Discovery Bank,Ballito,679000,DISCJJ,Current,2020-01-24,733860.49,Dormant,3.71,ZAR
ACC176979,CUS52574,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2021-01-05,788088.93,Dormant,4.13,ZAR
ACC723458,CUS52574,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2022-12-08,998981.83,Active,5.21,ZAR
ACC331344,CUS71745,Capitec,Centurion,470010,CABLZAJJ,Investment,2021-09-19,401452.94,Dormant,10.29,ZAR
ACC809949,CUS95006,ABSA,Durban Central,632005,ABSAZAJJ,Current,2021-12-05,62664.8,Dormant,4.47,ZAR
ACC724311,CUS95006,Capitec,Centurion,470010,CABLZAJJ,Savings,2023-07-25,846442.18,Active,7.81,ZAR
ACC190546,CUS58093,Capitec,Midrand,470010,CABLZAJJ,Current,2021-01-13,958047.75,Dormant,8.51,ZAR
ACC739875,CUS58093,Standard Bank,Rosebank,051001,SBZAZAJJ,Savings,2023-01-22,671629.87,Active,5.92,ZAR
ACC964271,CUS58093,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2022-06-16,928926.23,Active,10.94,ZAR
ACC425278,CUS58093,Nedbank,Rivonia,198765,NEDSZAJJ,Current,2024-08-06,654262.3,Dormant,10.77,ZAR
ACC384823,CUS24934,Capitec,Midrand,470010,CABLZAJJ,Investment,2024-10-30,825644.13,Active,9.25,ZAR
ACC687757,CUS24934,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2021-01-29,847897.94,Active,4.64,ZAR
ACC126192,CUS24934,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-12-31,744458.9,Closed,4.18,ZAR
ACC896739,CUS24934,ABSA,Pretoria Central,632005,ABSAZAJJ,Savings,2023-05-01,895083.22,Active,9.19,ZAR
ACC926918,CUS32884,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-02-23,632566.98,Active,9.47,ZAR
ACC207766,CUS32884,Nedbank,Hatfield,198765,NEDSZAJJ,Credit Card,2023-03-16,473254.21,Closed,5.17,ZAR
ACC632579,CUS96025,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2023-12-21,382421.24,Active,8.57,ZAR
ACC944789,CUS96025,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2022-06-26,816305.65,Active,4.59,ZAR
ACC313435,CUS96025,Capitec,Pinetown,470010,CABLZAJJ,Credit Card,2021-06-25,579376.68,Closed,4.46,ZAR
ACC621844,CUS96025,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2024-01-28,518608.38,Active,10.03,ZAR
ACC903663,CUS40649,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2022-03-01,725255.73,Dormant,6.32,ZAR
ACC120649,CUS40649,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2021-12-10,939826.47,Closed,7.68,ZAR
ACC722172,CUS79604,Discovery Bank,Ballito,679000,DISCJJ,Investment,2024-09-18,187174.48,Active,9.85,ZAR
ACC134991,CUS69322,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2020-09-23,251666.12,Dormant,8.8,ZAR
ACC487954,CUS69322,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2022-03-12,644034.54,Active,11.41,ZAR
ACC632563,CUS69322,ABSA,Durban Central,632005,ABSAZAJJ,Investment,2021-08-10,823822.06,Active,10.83,ZAR
ACC782933,CUS69322,Standard Bank,Century City,051001,SBZAZAJJ,Investment,2024-09-10,163097.66,Closed,5.97,ZAR
ACC766022,CUS71378,FNB,Gateway,250655,FIRNZAJJ,Savings,2022-03-29,101727.0,Active,4.56,ZAR
ACC153437,CUS71378,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2020-08-29,150580.86,Dormant,10.35,ZAR
ACC557654,CUS71378,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-10-13,250490.68,Dormant,7.87,ZAR
ACC105878,CUS71378,ABSA,Cape Town CBD,632005,ABSAZAJJ,Investment,2022-02-28,159013.37,Active,9.42,ZAR
ACC633026,CUS76576,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2021-08-28,864904.79,Active,11.96,ZAR
ACC460781,CUS76576,ABSA,Sandton,632005,ABSAZAJJ,Savings,2024-07-17,456628.74,Closed,4.75,ZAR
ACC736792,CUS21220,Capitec,Claremont,470010,CABLZAJJ,Investment,2020-05-15,650952.86,Active,6.77,ZAR
ACC549242,CUS21220,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-01-28,409473.02,Active,7.55,ZAR
ACC228110,CUS27039,ABSA,Durban Central,632005,ABSAZAJJ,Current,2024-01-19,540615.52,Active,10.56,ZAR
ACC644845,CUS27039,Standard Bank,Umhlanga,051001,SBZAZAJJ,Savings,2020-10-08,911445.49,Active,5.22,ZAR
ACC775775,CUS90424,Capitec,Centurion,470010,CABLZAJJ,Home Loan,2020-12-29,66865.37,Dormant,5.14,ZAR
ACC922621,CUS90424,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2020-06-29,249950.78,Dormant,3.56,ZAR
ACC242264,CUS90424,FNB,Fourways,250655,FIRNZAJJ,Savings,2023-02-22,374911.36,Active,11.24,ZAR
ACC552762,CUS76466,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2021-02-10,331622.53,Active,8.22,ZAR
ACC302411,CUS64353,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-03-25,378321.6,Active,6.84,ZAR
ACC961702,CUS64353,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-03-13,20951.36,Closed,8.52,ZAR
ACC126776,CUS64353,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2020-06-27,90851.76,Active,9.32,ZAR
ACC757787,CUS45563,FNB,Fourways,250655,FIRNZAJJ,Savings,2024-08-09,17286.2,Dormant,5.29,ZAR
ACC180874,CUS45563,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2022-04-19,70641.98,Active,3.75,ZAR
ACC392345,CUS45563,FNB,Gateway,250655,FIRNZAJJ,Investment,2024-07-13,917886.24,Active,11.0,ZAR
ACC474288,CUS21160,Discovery Bank,Ballito,679000,DISCJJ,Current,2020-12-26,978824.48,Dormant,5.42,ZAR
ACC887095,CUS21160,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2024-08-16,765941.1,Active,11.96,ZAR
ACC630942,CUS21160,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2021-12-13,18383.85,Active,8.47,ZAR
ACC549241,CUS24297,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-12-30,823296.45,Dormant,5.53,ZAR
ACC466241,CUS24297,Discovery Bank,Sandton,679000,DISCJJ,Investment,2020-11-05,987264.69,Active,9.51,ZAR
ACC314856,CUS24297,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2023-10-14,720059.89,Closed,5.98,ZAR
ACC327152,CUS24297,Capitec,Midrand,470010,CABLZAJJ,Current,2020-04-08,999983.38,Active,8.9,ZAR
ACC248913,CUS25743,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2024-11-06,80208.01,Active,5.55,ZAR
ACC317984,CUS25743,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2023-09-01,497647.32,Closed,8.79,ZAR
ACC465134,CUS25743,Capitec,Midrand,470010,CABLZAJJ,Investment,2021-10-24,213894.05,Active,4.41,ZAR
ACC547426,CUS36029,Discovery Bank,Sandton,679000,DISCJJ,Investment,2021-06-29,290090.28,Dormant,8.93,ZAR
ACC404362,CUS36029,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2024-05-16,504332.34,Active,5.73,ZAR
ACC761954,CUS36029,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2020-08-14,846296.28,Closed,5.06,ZAR
ACC745344,CUS61876,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2022-04-07,589849.44,Closed,11.44,ZAR
ACC129491,CUS61876,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-10-27,658428.32,Active,6.18,ZAR
ACC946893,CUS61876,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2021-08-07,635581.46,Dormant,10.06,ZAR
ACC976170,CUS43246,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2024-11-06,229253.22,Closed,5.33,ZAR
ACC987159,CUS43246,ABSA,Cape Town CBD,632005,ABSAZAJJ,Investment,2021-05-11,836353.13,Closed,6.4,ZAR
ACC243337,CUS43246,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-01-22,623455.67,Active,6.1,ZAR
ACC921967,CUS95544,Capitec,Claremont,470010,CABLZAJJ,Current,2020-02-21,508991.47,Active,6.05,ZAR
ACC105214,CUS62567,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-11-26,436759.61,Active,8.99,ZAR
ACC821431,CUS62567,Capitec,Centurion,470010,CABLZAJJ,Investment,2024-09-22,363553.23,Active,9.0,ZAR
ACC660129,CUS62567,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2023-08-06,977491.8,Active,7.37,ZAR
ACC251375,CUS56119,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2022-01-12,103592.28,Active,6.57,ZAR
ACC811727,CUS56119,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2023-04-19,202024.6,Active,9.88,ZAR
ACC923627,CUS56119,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2022-03-15,455067.93,Active,7.23,ZAR
ACC108100,CUS66356,FNB,Menlyn,250655,FIRNZAJJ,Home Loan,2022-02-15,6066.01,Dormant,3.53,ZAR
ACC339073,CUS24531,Capitec,Centurion,470010,CABLZAJJ,Savings,2024-07-10,290406.94,Active,10.48,ZAR
ACC953579,CUS24531,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-05-02,765321.41,Active,11.91,ZAR
ACC152881,CUS24531,Standard Bank,Century City,051001,SBZAZAJJ,Current,2023-10-21,336917.59,Active,6.37,ZAR
ACC302332,CUS24531,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2022-03-17,343352.37,Dormant,6.26,ZAR
ACC448382,CUS13585,FNB,Gateway,250655,FIRNZAJJ,Home Loan,2023-08-16,651946.66,Active,8.97,ZAR
ACC606748,CUS13585,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-09-16,891673.26,Closed,8.49,ZAR
ACC302616,CUS26631,Nedbank,Rivonia,198765,NEDSZAJJ,Savings,2024-03-02,242315.37,Closed,11.19,ZAR
ACC199283,CUS26631,Standard Bank,Century City,051001,SBZAZAJJ,Investment,2023-07-15,854874.67,Active,4.15,ZAR
ACC119331,CUS26631,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2022-07-05,692175.2,Active,7.04,ZAR
ACC659126,CUS26631,Discovery Bank,Ballito,679000,DISCJJ,Current,2020-11-16,206942.07,Dormant,8.44,ZAR
ACC752721,CUS53143,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-06-13,390930.23,Active,6.15,ZAR
ACC360549,CUS53143,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2022-09-19,427589.16,Active,10.26,ZAR
ACC295202,CUS16000,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2021-04-01,842653.58,Closed,7.07,ZAR
ACC792770,CUS20311,FNB,Gateway,250655,FIRNZAJJ,Savings,2024-09-10,587880.41,Active,10.88,ZAR
ACC402674,CUS20311,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2024-04-20,246828.05,Active,9.0,ZAR
ACC859644,CUS20311,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2023-01-05,137679.89,Closed,11.04,ZAR
ACC356873,CUS76100,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2020-07-11,433693.8,Active,11.26,ZAR
ACC407106,CUS76100,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2020-01-24,56000.97,Dormant,7.84,ZAR
ACC111335,CUS76100,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-08-02,679941.92,Active,6.72,ZAR
ACC367470,CUS76100,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2022-01-31,985505.28,Active,6.03,ZAR
ACC690807,CUS45512,Capitec,Pinetown,470010,CABLZAJJ,Current,2020-04-24,422435.97,Active,3.58,ZAR
ACC113417,CUS45512,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2021-01-25,666960.84,Dormant,8.55,ZAR
ACC980920,CUS45512,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2020-04-17,467271.2,Active,6.18,ZAR
ACC192489,CUS91444,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2020-05-30,67228.52,Closed,11.54,ZAR
